C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C(C([H])([H])C([H])([H])C12C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C([H])([H])C4([H])C([H])([H])C3([H])[H] AFC001388
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])O[H] AFC001389
C([H])([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])C12[H] AFC001390
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])C([H])=C([H])C1=O AFC001391
C([H])([H])=C(C(=O)[O-])OC1([H])C([H])=C(C([H])=C([H])C1([H])[N+]([H])([H])[H])C(=O)[O-] AFC001392
C([H])([H])(C1([H])C([H])(C([H])(C([H])(N2C([H])=NC(=C2N([H])C([H])=O)C(=O)N([H])[H])O1)O[H])O[H])OP(=O)([O-])[O-] AFC001393
C([H])([H])([H])C([H])(C([H])([H])C([H])([H])C(=O)C([H])(C([H])([H])[H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)([O-])[O-])O[H])C4([H])C([H])([H])C([H])([H])C5([H])C6([H])C([H])(C([H])([H])C([H])(C45C([H])([H])[H])O[H])C7(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])C7([H])C([H])([H])C6([H])O[H])O[H] AFC001394
C1([H])([H])C([H])([H])C([H])=NC([H])(C1([H])[H])C(=O)[O-] AFC001395
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C(C(=C1C([H])([H])[H])O[H])OC([H])([H])[H])OC([H])([H])[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001396
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C(=C2C([H])=C([H])C([H])=C([H])C2=C1O[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001397
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C([H])([H])[H])C(=C2C([H])=C([H])C([H])=C([H])C2=C1O[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001398
C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O1)OP(=O)(O[H])O[H])O[H])O[H])O[H])O[H] AFC001399
C([H])([H])([H])C([H])(C(=O)N([H])C([H])(C([H])([H])C([H])([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C(=O)N([H])C([H])(C([H])([H])[H])C(=O)[O-])C(=O)[O-])N([H])C(=O)C([H])(C([H])([H])[H])OC1([H])C([H])(C([H])(OC([H])(C([H])([H])O[H])C1([H])O[H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C2([H])C([H])(C([H])(C([H])(N3C([H])=C([H])C(=O)N([H])C3=O)O2)O[H])O[H])N([H])C(=O)C([H])([H])[H] AFC001400
C([H])([H])([H])C([H])(C([H])=O)C(=O)[O-] AFC001401
C([H])(C(=O)[O-])([N+]([H])([H])[H])N([H])C(=O)N([H])[H] AFC001402
C([H])([H])([H])C([H])(C([H])([H])O[H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)([O-])[O-])O[H] AFC001403
C([H])([H])([H])C([H])(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])=C4C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H] AFC001404
C([H])([H])([H])C(=C([H])C(=O)OC1([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O1)O[H])O[H])O[H])C([H])=C([H])C2(C(=C([H])C(=O)C([H])([H])C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])O[H] AFC001405
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C(=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O1 AFC001406
C([H])([H])(C([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H])C([H])([H])[N+]([H])=C(N([H])[H])N([H])C([H])(C([H])([H])C(=O)[O-])C(=O)[O-] AFC001407
C([H])([H])(C(=O)C([H])(C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])O[H])O[H])O[H])O[H] AFC001408
C([H])([H])(C([H])(C([H])(C([H])(C([H])=O)O[H])O[H])O[H])C(=O)[O-] AFC001409
C1([H])=C([H])C2=C(C([H])=C1[H])N([H])C([H])=C2C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])O[H] AFC001410
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OC([H])([H])C([H])(C([H])([H])OP(=O)([O-])[O-])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001411
C([H])([H])(C([H])(C(=O)[O-])OC1([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O1)O[H])O[H])O[H])O[H] AFC001412
C([H])([H])=C([H])C1=C2C([H])=C3C(=C(C([H])([H])C([H])([H])[H])C(=N3)C([H])=C4C(=C5C(=C([C@]([H])(C5=O)C(=O)OC([H])([H])[H])C6=NC(=C([H])C(=C1C([H])([H])[H])[N-]2)[C@@]([H])(C([H])([H])[H])[C@]6([H])C([H])([H])C([H])([H])C(=O)O[H])[N-]4)C([H])([H])[H])C([H])([H])O[H] AFC001413
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OP(=O)([O-])OP(=O)([O-])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001414
C([H])([H])=C([H])C1=C2C([H])=C3C(=C(C([H])([H])C([H])([H])[H])C(=N3)C([H])=C4C(=C5C(=C(C([H])(C5=O)C(=O)OC([H])([H])[H])C6=NC(=C([H])C(=C1C([H])([H])[H])[N-]2)C([H])(C([H])([H])[H])C6([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[N-]4)C([H])([H])[H])C([H])([H])O[H] AFC001415
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])SC([H])([H])C([H])(C(=O)[O-])[N+]([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001416
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])OP(=O)([O-])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001417
C([H])([H])([H])C1=C(C([H])([H])C([H])([H])OP(=O)(O[H])O[H])SC(=N1)C(=O)O[H] AFC001418
C([H])([H])([H])C1=C(C([H])([H])[H])SC(=N1)N([H])C(=O)C([H])(C([H])([H])[H])N2C([H])=C([H])N=C2[H] AFC001419
C([H])([H])([H])C(=O)N([H])C([H])(C([H])([H])C([H])([H])C(=O)OP(=O)([O-])[O-])C(=O)[O-] AFC001420
C1([H])=C(C([H])=C([H])C(=O)OC2([H])C([H])(C([H])=C(C([H])([H])C2([H])O[H])C(=O)O[H])O[H])C([H])=C(C(=C1[H])O[H])O[H] AFC001421
C([H])([H])([H])OC1=C([H])C([H])=C(C([H])=C([H])C(=O)O[H])C([H])=C1OC2([H])C([H])(C([H])(C([H])(C([H])(C(=O)O[H])O2)O[H])O[H])O[H] AFC001422
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1C([H])([H])[H])O[H])OC([H])([H])[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001423
C([H])([H])([H])C1=C([H])C([H])([H])C([H])(C([H])([H])C1([H])[H])C2=C([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H] AFC001424
C([H])([H])(C([H])([H])[N+]([H])([H])C([H])(C([H])([H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])C1([H])C(=O)[O-])C(=O)[O-])C([H])(C(=O)[O-])[N+]([H])([H])[H] AFC001425
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C(=O)[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001426
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1=C(C(=C([H])C([H])=C1C([H])(C([H])([H])[H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2=C([H])C([H])=C([H])C(=C2O[H])O[H])O[H])O[H] AFC001427
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])=O)C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001428
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1C([H])([H])[H])O[H])OC([H])([H])[H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001429
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])=C([H])C(=C([H])C([H])=C([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001431
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)([O-])OP(=O)([O-])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)([O-])[O-])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])(C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])O[H])O[H] AFC001432
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])(C([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O[H])O[H] AFC001433
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])(C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O[H])O[H] AFC001434
C([H])([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O1 AFC001435
C([H])([H])([H])C([H])([H])C1([H])C([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O1 AFC001436
C([H])([H])([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O[H])O[H])O[H] AFC001437
C([H])([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=O AFC001438
C([H])([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O[H])O[H] AFC001439
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])O[H])O[H] AFC001440
C([H])([H])([H])C([H])(C([H])([H])[H])C(=C([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C4([H])C(C([H])([H])[H])(C([H])([H])O[H])C([H])(C([H])([H])C([H])([H])C54C([H])([H])C35C([H])([H])C([H])([H])C12C([H])([H])[H])O[H] AFC001441
C([H])([H])(C1([H])C([H])(C([H])(C([H])(C([H])(O1)OC2([H])C([H])(C([H])([H])O[H])OC([H])(C([H])(C2([H])O[H])O[H])O[H])O[H])O[H])O[H])O[H] AFC001442
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])(C([H])([H])C(=O)O[H])C([H])(C4=C([H])C([H])=C([H])C([H])=C4[H])O[H])O[H] AFC001443
C([H])([H])(C(=O)C([H])(C([H])(C([H])([H])OP(=O)(O[H])O[H])O[H])O[H])N=C([H])N([H])C1=C(C(=O)N([H])[H])N=C([H])N1C2([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)(O[H])O[H])O2)O[H])O[H] AFC001444
C([H])([H])(C([H])(C1([H])C(=C(C(=O)O1)O[H])O[H])O[H])O[H] AFC001445
C1([H])=C(C([H])=C([H])C(=C1[H])[O-])C(=O)O[H] AFC001447
C1([H])=C(C([H])=C([H])C(=O)O[H])C([H])=C(C(=C1[H])[O-])O[H] AFC001448
C1([H])=C(C([H])=C([H])C(=O)O[H])C([H])=C(C(=C1[H])[O-])O[H] AFC001449
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])OC([H])([H])[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001450
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])O[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001451
C1([H])=C(C([H])=C([H])C(=C1[H])[O-])C([H])=C([H])C(=O)O[H] AFC001452
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])O[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001453
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])OC([H])([H])[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001454
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])O[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001455
C([H])([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C([H])C(=C1[H])C(=O)O[H])OC([H])([H])[H])[O-])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H] AFC001456
C([H])([H])([H])OC1=C(C(=C([H])C(=C1[H])C([H])=C([H])C(=O)O[H])O[H])[O-] AFC001457
C([H])(=C(C(=O)[O-])[O-])C(=C([H])C(=O)O[H])C(=O)[O-] AFC001458
C1([H])=C(C([H])=C2C(=C1[H])N(C(=O)C([H])(O2)OC3([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O3)O[H])O[H])O[H])O[H])O[H] AFC001460
C([H])([H])([H])C([H])=C([H])SS(=O)C([H])=C([H])C([H])([H])[H] AFC001461
C1([H])=C(C([H])=C([H])C(=C1[H])N([H])[H])C(=O)OC2([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O2)O[H])O[H])O[H] AFC001462
C([H])([H])([H])C1(C([H])([H])C(=O)O[H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])C2=C([H])C3=C(C([H])([H])C(=O)O[H])C(=C(C([H])=C4C(=C(C([H])([H])C(=O)O[H])C(=N4)C([H])=C5C(C([H])([H])[H])(C([H])([H])C(=O)O[H])C([H])(C([H])([H])C([H])([H])C(=O)O[H])C(=C([H])C1=N2)[N-]5)C([H])([H])C([H])([H])C(=O)O[H])[N-]3)C([H])([H])C([H])([H])C(=O)O[H] AFC001463
C([H])([H])([H])C(C([H])([H])[H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C1([H])C([H])(C([H])(C([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])O1)O[H])OP(=O)(O[H])O[H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])(C4=C([H])C([H])=C([H])C([H])=C4[H])O[H])O[H] AFC001464
C([H])([H])([H])C1(C([H])([H])[H])C2([H])C([H])([H])C([H])=C3C(=C([H])C([H])([H])C4(C([H])([H])[H])C5([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])C5(C([H])([H])[H])C([H])([H])C([H])([H])C34C([H])([H])[H])C(=O)O[H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])O[H] AFC001465
C1([H])=C(C([H])=C([H])C(=C1[H])N([H])[H])C2([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])[O-])O2)O[H])O[H] AFC001466
C([H])([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])(C([H])([H])O[H])N([H])[H])O[H])O[H] AFC001467
C([H])([H])([H])C(=C([H])C([H])([H])N([H])C1=NC([H])=NC2=C1N=C([H])N2C3([H])C([H])(C([H])(C([H])(C([H])([H])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O3)O[H])O[H])C([H])([H])[H] AFC001468
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C(C(=C(C([H])([H])[H])C(=C1[H])O[H])C([H])([H])[H])O[H])C([H])([H])[H] AFC001469
C([H])([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C1=C([H])C(=C([H])C(=C1O[H])C([H])([H])[H])O[H])C([H])([H])[H] AFC001470
C([H])([H])=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C([H])C([H])([H])C4([H])C([H])([H])C([H])(C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])O[H] AFC001471
C([H])([H])([H])OC1=C([H])C2=C(C([H])=C1O[H])C([H])(C3=C([H])C([H])=C(C(=C3[H])OC([H])([H])[H])OC4([H])C([H])(C([H])(C([H])(C([H])(C([H])([H])O[H])O4)O[H])O[H])O[H])C([H])(C([H])([H])O[H])C([H])(C2([H])[H])C([H])([H])O[H] AFC001472
C([H])([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C2([H])C([H])([H])C([H])([H])C34C([H])([H])C([H])(C([H])([H])C([H])([H])C13[H])C([H])(C4([H])[H])C(=O)[O-])C(=O)[O-] AFC001473
C([H])([H])([H])C([H])(C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C4=C([H])C(=O)C([H])([H])C([H])([H])C4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])C12C([H])([H])[H])C(=O)SC([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])N([H])C(=O)C([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C5([H])C([H])(C([H])(C([H])(N6C([H])=NC7=C6N=C([H])N=C7N([H])[H])O5)O[H])OP(=O)(O[H])O[H])O[H] AFC001474
